Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
testSolve,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,void,false,false,false,false,0,ob  cb,0,0,0,public,,tests CholeskySolver.solve op ... cp,ob CholeskySolver solver = new CholeskySolver op  cp   new CholeskySolver op  cp   solver.solve op new double ob  cb   ocb  1  2  3  ccb  cp   solver  new double ob  cb   ocb  1  2  3  ccb    ocb  1  2  3  ccb   1  2  3  fail op ""solving a liniar equitation with a missing matrix should fail"" cp   ""solving a liniar equitation with a missing matrix should fail""  testSolve op m1  ""Solving matrix m1"" cp   m1  ""Solving matrix m1""  testSolve op m2  ""Solving matrix m2"" cp   m2  ""Solving matrix m2""  testSolve op m3  ""Solving matrix m3"" cp   m3  ""Solving matrix m3""  testSolve op m4  ""Solving matrix m4"" cp   m4  ""Solving matrix m4""  testSolve op m5  ""Solving matrix m5"" cp   m5  ""Solving matrix m5""  testSolve op m6  ""Solving matrix m6"" cp   m6  ""Solving matrix m6""  fail op ""Solving matrix m6"" cp   ""Solving matrix m6""  CholeskySolver solver = new CholeskySolver op  cp   new CholeskySolver op  cp   solver.solve op new RealMatrixImpl op m3 cp   new double ob  cb   ocb  1  2  3  4  ccb  cp   solver  new RealMatrixImpl op m3 cp   m3  new double ob  cb   ocb  1  2  3  4  ccb    ocb  1  2  3  4  ccb   1  2  3  4  fail op ""Solving matrix m3 ob 3x3 cb   v ob 4 cb "" cp   ""Solving matrix m3 ob 3x3 cb   v ob 4 cb "" cb,ob Unresolved  Unresolved  Unresolved  Unresolved  double ob  cb   Unsupported Type  Error: Method 'fail' cannot be resolved in context fail op ""solving a liniar equitation with a missing matrix should fail"" cp   op line: 147 cp  MethodCallExprContext ocb wrapped=fail op ""solving a liniar equitation with a missing matrix should fail"" cp  ccb . Parameter types:  ob com.github.javaparser.resolution.model.typesystem.LazyType@7cae2ed2 cb   void  double ob  cb  ob  cb   void  double ob  cb  ob  cb   void  double ob  cb  ob  cb   void  double ob  cb  ob  cb   void  double ob  cb  ob  cb   void  double ob  cb  ob  cb   Error: Method 'fail' cannot be resolved in context fail op ""Solving matrix m6"" cp   op line: 161 cp  MethodCallExprContext ocb wrapped=fail op ""Solving matrix m6"" cp  ccb . Parameter types:  ob com.github.javaparser.resolution.model.typesystem.LazyType@7cae2ed2 cb   Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  double ob  cb  ob  cb   double ob  cb   Unsupported Type  Error: Method 'fail' cannot be resolved in context fail op ""Solving matrix m3 ob 3x3 cb   v ob 4 cb "" cp   op line: 167 cp  MethodCallExprContext ocb wrapped=fail op ""Solving matrix m3 ob 3x3 cb   v ob 4 cb "" cp  ccb . Parameter types:  ob com.github.javaparser.resolution.model.typesystem.LazyType@7cae2ed2 cb  cb,1,5,11,26,22,1,16
testGetDeterminant,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,void,false,false,false,false,0,ob  cb,0,0,0,public,,tests CholeskySolver.getDeterminant op ... cp,ob CholeskySolver solver = new CholeskySolver op  cp   new CholeskySolver op  cp   solver.getDeterminant op  cp   solver  fail op ""Calculating determinant of missing matrix should fail"" cp   ""Calculating determinant of missing matrix should fail""  testGetDeterminant op m1  m1Det  ""Calculating determinant of m1"" cp   m1  m1Det  ""Calculating determinant of m1""  testGetDeterminant op m2  m2Det  ""Calculating determinant of m2"" cp   m2  m2Det  ""Calculating determinant of m2""  testGetDeterminant op m3  m3Det  ""Calculating determinant of m3"" cp   m3  m3Det  ""Calculating determinant of m3""  testGetDeterminant op m4  m4Det  ""Calculating determinant of m4"" cp   m4  m4Det  ""Calculating determinant of m4""  testGetDeterminant op m5  m5Det  ""Calculating determinant of m5"" cp   m5  m5Det  ""Calculating determinant of m5"" cb,ob Unresolved  Unresolved  Unresolved  Unresolved  Error: Method 'fail' cannot be resolved in context fail op ""Calculating determinant of missing matrix should fail"" cp   op line: 182 cp  MethodCallExprContext ocb wrapped=fail op ""Calculating determinant of missing matrix should fail"" cp  ccb . Parameter types:  ob com.github.javaparser.resolution.model.typesystem.LazyType@7cae2ed2 cb   void  double ob  cb  ob  cb   double  void  double ob  cb  ob  cb   double  void  double ob  cb  ob  cb   double  void  double ob  cb  ob  cb   double  void  double ob  cb  ob  cb   double cb,2,2,4,13,11,2,6
testDecompose,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,void,false,false,false,false,2,ob double ob  cb  ob  cb   java.lang.String cb,1,1,0,private,,Generates the matrix  <code>m = lowerTriangularMatrix * lowerTriangularMatrix^T</code>. If alle diagonalelements of <code>lowerTriangularMatrix</code> are positiv  <code>m</code> will be positiv definit.  Decomposing <code>m</code> should result in <code>lowerTriangularMatrix</code> again. So there's a simple test ...,ob RealMatrix triangularMatrix = new RealMatrixImpl op lowerTriangularMatrix cp   new RealMatrixImpl op lowerTriangularMatrix cp   lowerTriangularMatrix  RealMatrix pdMatrix = triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp   triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp   triangularMatrix  triangularMatrix.transpose op  cp   triangularMatrix  CholeskySolver solver = new CholeskySolver op  cp   new CholeskySolver op  cp   solver.decompose op pdMatrix cp   solver  pdMatrix  assertTrue op message  areEqual op triangularMatrix  solver.getDecomposition op  cp   1.0E-10 cp  cp   message  areEqual op triangularMatrix  solver.getDecomposition op  cp   1.0E-10 cp   triangularMatrix  solver.getDecomposition op  cp   solver  1.0E-10 cb,ob Unresolved  Unresolved  double ob  cb  ob  cb   Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  java.lang.String  Unresolved  Unresolved  Unresolved  Unresolved cb,1,1,17,5,5,2,18
testSolve,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,void,false,false,false,false,2,ob double ob  cb  ob  cb   java.lang.String cb,1,1,0,private,,Similar to <code> private testDecompose op ... cp </code>.,ob RealMatrix triangularMatrix = new RealMatrixImpl op lowerTriangularMatrix cp   new RealMatrixImpl op lowerTriangularMatrix cp   lowerTriangularMatrix  RealMatrixImpl pdMatrix =  op RealMatrixImpl cp  triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp    op RealMatrixImpl cp  triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp   triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp   triangularMatrix  triangularMatrix.transpose op  cp   triangularMatrix  CholeskySolver solver = new CholeskySolver op  cp   new CholeskySolver op  cp   double ob  cb  c = new double ob lowerTriangularMatrix.length cb   new double ob lowerTriangularMatrix.length cb   lowerTriangularMatrix.length  lowerTriangularMatrix  int i = 0  0  i < c.length  i  c.length  c  i++  i  int j = 0  0  j < lowerTriangularMatrix ob 0 cb .length  j  lowerTriangularMatrix ob 0 cb .length  lowerTriangularMatrix ob 0 cb   lowerTriangularMatrix  0  j++  j  c ob i cb  += lowerTriangularMatrix ob i cb  ob j cb   c ob i cb   c  i  lowerTriangularMatrix ob i cb  ob j cb   lowerTriangularMatrix ob i cb   lowerTriangularMatrix  i  j  solver.decompose op pdMatrix cp   solver  pdMatrix  RealMatrix x = new RealMatrixImpl op solver.solve op c cp  cp   new RealMatrixImpl op solver.solve op c cp  cp   solver.solve op c cp   solver  c  assertTrue op message  areEqual op pdMatrix.multiply op x cp   new RealMatrixImpl op c cp   1.0E-10 cp  cp   message  areEqual op pdMatrix.multiply op x cp   new RealMatrixImpl op c cp   1.0E-10 cp   pdMatrix.multiply op x cp   pdMatrix  x  new RealMatrixImpl op c cp   c  1.0E-10 cb,ob Unresolved  Unresolved  double ob  cb  ob  cb   Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  double ob  cb   double ob  cb   int  double ob  cb  ob  cb   int  boolean  int  int  double ob  cb   int  int  int  boolean  int  int  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   int  double  double ob  cb   double ob  cb  ob  cb   int  int  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  double ob  cb   Unresolved  java.lang.String  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  double ob  cb  cb,4,2,23,8,8,5,25
testGetDeterminant,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,void,false,false,false,false,3,ob double ob  cb  ob  cb   double  java.lang.String cb,2,1,0,private,,Similar to <code> private testDecompose op ... cp </code>.,ob RealMatrix triangularMatrix = new RealMatrixImpl op lowerTriangularMatrix cp   new RealMatrixImpl op lowerTriangularMatrix cp   lowerTriangularMatrix  RealMatrix pdMatrix = triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp   triangularMatrix.multiply op triangularMatrix.transpose op  cp  cp   triangularMatrix  triangularMatrix.transpose op  cp   triangularMatrix  double pdDeterminant = determinant * determinant  determinant * determinant  determinant  determinant  CholeskySolver solver = new CholeskySolver op  cp   new CholeskySolver op  cp   solver.decompose op pdMatrix cp   solver  pdMatrix  assertEquals op message  solver.getDeterminant op  cp   pdDeterminant  1.0E-10 cp   message  solver.getDeterminant op  cp   solver  pdDeterminant  1.0E-10 cb,ob Unresolved  Unresolved  double ob  cb  ob  cb   Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  double  double  double  double  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  java.lang.String  Unresolved  Unresolved  double cb,2,1,15,6,6,3,16
areEqual,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,boolean,false,false,false,true,3,ob Unresolved  Unresolved  double cb,1,0,2,private,,Are <code>m1</code> and <code>m2</code> equal?,ob double ob  cb  ob  cb  mv1 = m1.getData op  cp   m1.getData op  cp   m1  double ob  cb  ob  cb  mv2 = m2.getData op  cp   m2.getData op  cp   m2  mv1.length != mv1.length || mv1 ob 0 cb .length != mv2 ob 0 cb .length  mv1.length != mv1.length  mv1.length  mv1  mv1.length  mv1  mv1 ob 0 cb .length != mv2 ob 0 cb .length  mv1 ob 0 cb .length  mv1 ob 0 cb   mv1  0  mv2 ob 0 cb .length  mv2 ob 0 cb   mv2  0  false  int i = 0  0  i < mv1.length  i  mv1.length  mv1  i++  i  int j = 0  0  j < mv1 ob 0 cb .length  j  mv1 ob 0 cb .length  mv1 ob 0 cb   mv1  0  j++  j  Math.abs op mv1 ob i cb  ob j cb  - mv2 ob i cb  ob j cb  cp  > delta  Math.abs op mv1 ob i cb  ob j cb  - mv2 ob i cb  ob j cb  cp   Math  mv1 ob i cb  ob j cb  - mv2 ob i cb  ob j cb   mv1 ob i cb  ob j cb   mv1 ob i cb   mv1  i  j  mv2 ob i cb  ob j cb   mv2 ob i cb   mv2  i  j  delta  false  true cb,ob double ob  cb  ob  cb   Unresolved  Unresolved  double ob  cb  ob  cb   Unresolved  Unresolved  boolean  boolean  int  double ob  cb  ob  cb   int  double ob  cb  ob  cb   boolean  int  double ob  cb   double ob  cb  ob  cb   int  double ob  cb   double ob  cb  ob  cb   int  boolean  int  int  double ob  cb  ob  cb   int  int  int  boolean  int  int  double ob  cb   double ob  cb  ob  cb   int  int  boolean  double  java.lang.Math  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  double cb,4,2,4,7,7,4,8
main,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,CholeskySolverTest,org.apache.commons.math.linear,void,false,false,false,true,1,ob java.lang.String ob  cb  cb,1,0,0,public,,Executes all tests of this class,ob System.out.println op ""Start"" cp   System.out  System  ""Start""  TestRunner runner = new TestRunner op  cp   new TestRunner op  cp   runner.doRun op CholeskySolverTest.suite op  cp  cp   runner  CholeskySolverTest.suite op  cp   CholeskySolverTest  System.out.println op ""End"" cp   System.out  System  ""End"" cb,ob void  java.io.PrintStream  java.lang.System  Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  org.apache.commons.math.linear.CholeskySolverTest  void  java.io.PrintStream  java.lang.System cb,3,1,5,4,4,4,6
newInstance,repos/Math-106f/src/experimental/org/apache/commons/math/linear/DecompositionFactory.java,DecompositionFactory,org.apache.commons.math.linear,DecompositionFactory,false,false,false,true,0,ob  cb,0,0,0,public,,,ob null cb,ob  cb,0,0,0,1,1,0,1
newDecomposer,repos/Math-106f/src/experimental/org/apache/commons/math/linear/DecompositionFactory.java,DecompositionFactory,org.apache.commons.math.linear,Decomposer,false,true,false,false,0,ob  cb,0,0,0,public,,,ob  cb,ob  cb,0,0,0,0,0,0,1
newQRDecopmposer,repos/Math-106f/src/experimental/org/apache/commons/math/linear/DecompositionFactory.java,DecompositionFactory,org.apache.commons.math.linear,Decomposer,false,true,false,false,0,ob  cb,0,0,0,public,,,ob  cb,ob  cb,0,0,0,0,0,0,1
setNumericalZero,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolver.java,CholeskySolver,org.apache.commons.math.linear,void,false,false,false,false,1,ob double cb,1,0,0,public,,Every double <code>d</code> satisfying  <code>java.lang.Math.abs op d cp  <= numericalZero</code>  is considered equal to <code>0.0d.</code>,ob this.numericalZero = numericalZero  this.numericalZero  this  numericalZero cb,ob double  double  org.apache.commons.math.linear.CholeskySolver  double cb,1,1,0,1,1,2,1
getNumericalZero,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolver.java,CholeskySolver,org.apache.commons.math.linear,double,false,false,false,false,0,ob  cb,0,0,0,public,,See <code>setNumericalZero</code>,ob numericalZero cb,ob double cb,1,0,0,1,1,1,0
decompose,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolver.java,CholeskySolver,org.apache.commons.math.linear,void,false,false,false,false,1,ob Unresolved cb,0,0,1,public,,Calculates the Cholesky-decomposition of the symmetrical  positiv definit  matrix <code>M</code>. <p> The decomposition matrix is internally stored. <p>,ob decompMatrix = null  decompMatrix  null  double ob  cb  ob  cb  mval = m.getData op  cp   m.getData op  cp   m  int numRows = m.getRowDimension op  cp   m.getRowDimension op  cp   m  int numCols = m.getColumnDimension op  cp   m.getColumnDimension op  cp   m  numRows != numCols  numRows  numCols  new IllegalArgumentException op ""matrix is not square"" cp   ""matrix is not square""  double ob  cb  ob  cb  decomp = new double ob numRows cb  ob numCols cb   new double ob numRows cb  ob numCols cb   numRows  numCols  double sum  int col = 0  0  col < numCols  col  numCols  col++  col  sum = mval ob col cb  ob col cb   sum  mval ob col cb  ob col cb   mval ob col cb   mval  col  col  int k = 0  0  k < col  k  col  k++  k  sum = sum - decomp ob col cb  ob k cb  * decomp ob col cb  ob k cb   sum  sum - decomp ob col cb  ob k cb  * decomp ob col cb  ob k cb   sum  decomp ob col cb  ob k cb  * decomp ob col cb  ob k cb   decomp ob col cb  ob k cb   decomp ob col cb   decomp  col  k  decomp ob col cb  ob k cb   decomp ob col cb   decomp  col  k  sum <= numericalZero  sum  numericalZero  new IllegalArgumentException op ""Matrix is not positiv definit"" cp   ""Matrix is not positiv definit""  decomp ob col cb  ob col cb  += Math.sqrt op sum cp   decomp ob col cb  ob col cb   decomp ob col cb   decomp  col  col  Math.sqrt op sum cp   Math  sum  int row = col + 1  col + 1  col  1  row < numRows  row  numRows  row++  row  sum = mval ob row cb  ob col cb   sum  mval ob row cb  ob col cb   mval ob row cb   mval  row  col  int k = 0  0  k < col  k  col  k++  k  sum = sum - decomp ob col cb  ob k cb  * decomp ob row cb  ob k cb   sum  sum - decomp ob col cb  ob k cb  * decomp ob row cb  ob k cb   sum  decomp ob col cb  ob k cb  * decomp ob row cb  ob k cb   decomp ob col cb  ob k cb   decomp ob col cb   decomp  col  k  decomp ob row cb  ob k cb   decomp ob row cb   decomp  row  k  decomp ob row cb  ob col cb  = sum / decomp ob col cb  ob col cb   decomp ob row cb  ob col cb   decomp ob row cb   decomp  row  col  sum / decomp ob col cb  ob col cb   sum  decomp ob col cb  ob col cb   decomp ob col cb   decomp  col  col  decompMatrix = new RealMatrixImpl op decomp cp   decompMatrix  new RealMatrixImpl op decomp cp   decomp cb,ob Unresolved  Unresolved  double ob  cb  ob  cb   Unresolved  Unresolved  int  Unresolved  Unresolved  int  Unresolved  Unresolved  boolean  int  int  java.lang.IllegalArgumentException  double ob  cb  ob  cb   double ob  cb  ob  cb   int  int  double  int  boolean  int  int  int  int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  int  boolean  int  int  int  int  double  double  double  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  boolean  double  double  java.lang.IllegalArgumentException  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  java.lang.Math  double  int  int  int  boolean  int  int  int  int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  int  boolean  int  int  int  int  double  double  double  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  Unresolved  Unresolved  Unresolved  double ob  cb  ob  cb  cb,5,2,11,27,22,6,14
getDecomposition,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolver.java,CholeskySolver,org.apache.commons.math.linear,RealMatrixImpl,false,false,false,false,0,ob  cb,0,0,0,public,,Returns the last calculated decomposition matrix. <p> Caution: Every call of this Method will return the same object. Decomposing another matrix will generate a new one.,ob decompMatrix cb,ob Unresolved cb,0,0,1,1,1,0,2
solve,repos/Math-106f/src/experimental/org/apache/commons/math/linear/CholeskySolver.java,CholeskySolver,org.apache.commons.math.linear,double ob  cb,false,false,false,false,1,ob double ob  cb  cb,0,1,0,public,,Returns the solution for a linear system with constant vector <code>c</code>.  <p> This method solves a linear system <code>M*x=c</code> for a symmetrical  positiv definit coefficient matrix <code>M</code>. Before using this  method the matrix <code>M</code> must have been decomposed. <p>,ob decompMatrix == null  decompMatrix  null  new IllegalStateException op ""no decomposed matrix available"" cp   ""no decomposed matrix available""  decompMatrix.getColumnDimension op  cp  != c.length  decompMatrix.getColumnDimension op  cp   decompMatrix  c.length  c  new IllegalArgumentException op ""matrix dimension mismatch"" cp   ""matrix dimension mismatch""  double ob  cb  ob  cb  decomp = decompMatrix.getData op  cp   decompMatrix.getData op  cp   decompMatrix  double ob  cb  x = new double ob decomp.length cb   new double ob decomp.length cb   decomp.length  decomp  double sum  int i = 0  0  i < x.length  i  x.length  x  i++  i  sum = c ob i cb   sum  c ob i cb   c  i  int k = 0  0  k < i  k  i  k++  k  sum = sum - decomp ob i cb  ob k cb  * x ob k cb   sum  sum - decomp ob i cb  ob k cb  * x ob k cb   sum  decomp ob i cb  ob k cb  * x ob k cb   decomp ob i cb  ob k cb   decomp ob i cb   decomp  i  k  x ob k cb   x  k  x ob i cb  = sum / decomp ob i cb  ob i cb   x ob i cb   x  i  sum / decomp ob i cb  ob i cb   sum  decomp ob i cb  ob i cb   decomp ob i cb   decomp  i  i  int i = x.length - 1  x.length - 1  x.length  x  1  i >= 0  i  0  i--  i  sum = x ob i cb   sum  x ob i cb   x  i  int k = i + 1  i + 1  i  1  k < x.length  k  x.length  x  k++  k  sum = sum - decomp ob k cb  ob i cb  * x ob k cb   sum  sum - decomp ob k cb  ob i cb  * x ob k cb   sum  decomp ob k cb  ob i cb  * x ob k cb   decomp ob k cb  ob i cb   decomp ob k cb   decomp  k  i  x ob k cb   x  k  x ob i cb  = sum / decomp ob i cb  ob i cb   x ob i cb   x  i  sum / decomp ob i cb  ob i cb   sum  decomp ob i cb  ob i cb   decomp ob i cb   decomp  i  i  x cb,ob boolean  Unresolved  java.lang.IllegalStateException  boolean  Unresolved  Unresolved  int  double ob  cb   java.lang.IllegalArgumentException  double ob  cb  ob  cb   Unresolved  Unresolved  double ob  cb   double ob  cb   int  double ob  cb  ob  cb   double  int  boolean  int  int  double ob  cb   int  int  double  double  double  double ob  cb   int  int  boolean  int  int  int  int  double  double  double  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   int  double  double  double ob  cb   int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  int  int  int  double ob  cb   boolean  int  int  int  double  double  double  double ob  cb   int  int  int  int  boolean  int  int  double ob  cb   int  int  double  double  double  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   int  double  double  double ob  cb   int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double ob  cb  cb,5,2,5,24,19,5,7
